InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537077,22423,REGENCY CAKESTAND 3 TIER,7,06/25/2011 15:19,15.0,13029.0,United Kingdom
536683,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,198,06/25/2011 15:20,2.93,13566.0,Netherlands
536827,22633,HAND WARMER UNION JACK,197,06/25/2011 15:29,1.88,,United Kingdom
536553,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,06/25/2011 15:29,8.09,13238.0,Spain
536492,22816,SET 6 RED SPOTTY PAPER CUPS,10,06/25/2011 15:34,2.65,13275.0,United Kingdom
536943,22811,SET 6 RED SPOTTY PAPER PLATES,8,06/25/2011 15:36,3.35,13563.0,United Kingdom
536809,84029E,RED WOOLLY HOTTIE WHITE HEART,1,06/25/2011 16:16,2.96,13239.0,United Kingdom
537089,84406B,CREAM CUPID HEARTS COAT HANGER,4,06/25/2011 16:32,2.44,13652.0,United Kingdom
536775,22816,SET 6 RED SPOTTY PAPER CUPS,8,06/25/2011 16:33,3.23,12890.0,United Kingdom
536875,20974,PINK CHERRY LIGHTS,1,06/25/2011 16:37,5.9,12525.0,Germany
536477,84879,ASSORTED COLOUR BIRD ORNAMENT,8,06/25/2011 16:45,1.37,13279.0,United Kingdom
537105,20974,PINK CHERRY LIGHTS,4,06/25/2011 17:03,5.45,13124.0,Germany
536476,22890,NOVELTY BICYCLE BOTTLE OPENER,63,06/25/2011 17:14,1.19,12801.0,United Kingdom
536794,22720,SET OF 3 CAKE TINS PANTRY DESIGN,166,06/25/2011 17:49,10.26,13352.0,United Kingdom
536573,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,06/25/2011 17:55,2.05,13158.0,Channel Islands
536449,DOT,DOTCOM POSTAGE,5,06/25/2011 18:23,15.57,,United Kingdom
536971,84406B,CREAM CUPID HEARTS COAT HANGER,1,06/26/2011 08:00,2.26,13433.0,United Kingdom
536961,POST,POSTAGE,1,06/26/2011 08:01,16.75,12781.0,United Kingdom
536519,20725,LUNCH BAG RED RETROSPOT,7,06/26/2011 08:08,4.16,12474.0,United Kingdom
536995,22816,SET 6 RED SPOTTY PAPER CUPS,3,06/26/2011 08:31,3.09,13354.0,United Kingdom
536679,22423,REGENCY CAKESTAND 3 TIER,2,06/26/2011 08:38,10.98,12396.0,United Kingdom
536988,85014,BLUE POLKADOT WRAP,5,06/26/2011 09:09,0.34,13081.0,Germany
537032,84879,ASSORTED COLOUR BIRD ORNAMENT,6,06/26/2011 09:36,1.96,,United Kingdom
537048,DOT,DOTCOM POSTAGE,10,06/26/2011 09:58,20.02,12982.0,United Kingdom
C536826,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-192,06/26/2011 10:24,3.1,13048.0,Netherlands
537001,20725,LUNCH BAG RED RETROSPOT,5,06/26/2011 10:30,5.02,12780.0,United Kingdom
536693,22633,HAND WARMER UNION JACK,7,06/26/2011 10:32,1.84,12503.0,United Kingdom
536487,22197,SMALL POPCORN HOLDER,5,06/26/2011 10:34,0.99,13030.0,United Kingdom
537083,22423,REGENCY CAKESTAND 3 TIER,2,06/26/2011 10:38,14.23,13017.0,United Kingdom
536591,22816,SET 6 RED SPOTTY PAPER CUPS,50,06/26/2011 12:14,3.33,13265.0,United Kingdom
536506,DOT,DOTCOM POSTAGE,7,06/26/2011 12:55,17.42,13057.0,United Kingdom
536631,22811,SET 6 RED SPOTTY PAPER PLATES,3,06/26/2011 13:09,2.63,12670.0,United Kingdom
536925,20974,PINK CHERRY LIGHTS,2,06/26/2011 13:33,5.04,12955.0,United Kingdom
536602,84406B,CREAM CUPID HEARTS COAT HANGER,183,06/26/2011 13:41,3.1,13550.0,Australia
536834,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,1,06/26/2011 13:48,4.56,12365.0,United Kingdom
536470,84879,ASSORTED COLOUR BIRD ORNAMENT,3,06/26/2011 14:36,1.84,13191.0,EIRE
536581,85014,BLUE POLKADOT WRAP,8,06/26/2011 14:38,0.46,13575.0,Germany
536388,22457,NATURAL SLATE HEART CHALKBOARD,7,06/26/2011 14:47,4.94,13796.0,Italy
537110,20974,PINK CHERRY LIGHTS,5,06/26/2011 14:56,5.74,13527.0,United Kingdom
537073,22457,NATURAL SLATE HEART CHALKBOARD,178,06/26/2011 15:04,3.99,,United Kingdom
536788,POST,POSTAGE,6,06/26/2011 15:08,21.54,13768.0,United Kingdom
536450,21730,GLASS STAR FROSTED T-LIGHT HOLDER,167,06/26/2011 15:13,4.47,12884.0,United Kingdom
C537068,22423,REGENCY CAKESTAND 3 TIER,-42,06/26/2011 15:18,13.77,12973.0,EIRE
536446,23355,HOT WATER BOTTLE KEEP CALM,152,06/26/2011 15:39,4.97,,Netherlands
537109,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,06/26/2011 15:42,2.43,12372.0,EIRE
536785,22145,CHRISTMAS CRAFT PAPER TAPE,31,06/26/2011 16:33,0.25,13558.0,United Kingdom
536997,22197,SMALL POPCORN HOLDER,10,06/26/2011 16:46,0.79,13161.0,United Kingdom
536956,DOT,DOTCOM POSTAGE,5,06/26/2011 17:27,15.19,12542.0,United Kingdom
536843,22633,HAND WARMER UNION JACK,8,06/26/2011 17:44,2.1,13770.0,United Kingdom
536419,20725,LUNCH BAG RED RETROSPOT,7,06/26/2011 17:48,4.8,13312.0,United Kingdom
536973,22197,SMALL POPCORN HOLDER,2,06/26/2011 18:13,0.9,12465.0,United Kingdom
536674,22145,CHRISTMAS CRAFT PAPER TAPE,3,06/26/2011 18:24,0.29,13725.0,United Kingdom
536578,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,06/26/2011 18:42,2.44,13171.0,United Kingdom
536683,22457,NATURAL SLATE HEART CHALKBOARD,8,06/26/2011 18:56,5.21,,United Kingdom
536696,22720,SET OF 3 CAKE TINS PANTRY DESIGN,7,06/27/2011 08:44,7.33,,United Kingdom
536883,71053,WHITE METAL LANTERN,2,06/27/2011 09:04,3.89,13224.0,United Kingdom
536821,22145,CHRISTMAS CRAFT PAPER TAPE,1,06/27/2011 09:08,0.35,13395.0,United Kingdom
536370,20713,BAG 250g SWIRLY MARBLES,9,06/27/2011 09:14,0.36,,Netherlands
536497,DOT,DOTCOM POSTAGE,8,06/27/2011 09:32,20.76,12579.0,United Kingdom
536792,84879,ASSORTED COLOUR BIRD ORNAMENT,116,06/27/2011 09:45,2.01,13697.0,United Kingdom
536927,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,06/27/2011 10:21,2.56,13526.0,United Kingdom
536464,22960,JAM MAKING SET WITH JARS,9,06/27/2011 10:32,4.67,12604.0,United Kingdom
536518,22386,JUMBO BAG APPLE DESIGN,7,06/27/2011 10:55,2.24,12854.0,United Kingdom
536445,22145,CHRISTMAS CRAFT PAPER TAPE,1,06/27/2011 11:01,0.25,13691.0,United Kingdom
536669,22145,CHRISTMAS CRAFT PAPER TAPE,72,06/27/2011 11:20,0.26,12471.0,United Kingdom
536589,POST,POSTAGE,7,06/27/2011 11:28,15.6,13679.0,United Kingdom
536747,22816,SET 6 RED SPOTTY PAPER CUPS,2,06/27/2011 11:34,2.37,13218.0,United Kingdom
537067,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,1,06/27/2011 11:37,4.05,13704.0,France
536494,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,06/27/2011 11:41,3.93,12962.0,United Kingdom
536650,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,06/27/2011 12:11,2.69,13284.0,United Kingdom
536489,22423,REGENCY CAKESTAND 3 TIER,1,06/27/2011 12:25,10.68,13743.0,United Kingdom
536861,20974,PINK CHERRY LIGHTS,75,06/27/2011 12:27,4.47,13126.0,United Kingdom
536781,22632,HAND WARMER RED POLKA DOT,5,06/27/2011 12:29,1.6,13772.0,United Kingdom
537063,22423,REGENCY CAKESTAND 3 TIER,6,06/27/2011 13:06,13.71,13434.0,United Kingdom
536456,22197,SMALL POPCORN HOLDER,128,06/27/2011 13:08,0.79,,Italy
536631,84029E,RED WOOLLY HOTTIE WHITE HEART,1,06/27/2011 13:15,2.97,12744.0,United Kingdom
536716,22386,JUMBO BAG APPLE DESIGN,8,06/27/2011 14:22,1.72,12465.0,United Kingdom
536392,22720,SET OF 3 CAKE TINS PANTRY DESIGN,86,06/27/2011 14:28,7.41,13232.0,United Kingdom
536781,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,06/27/2011 14:50,10.37,12653.0,Germany
537076,85014,BLUE POLKADOT WRAP,2,06/27/2011 15:27,0.42,13759.0,United Kingdom
536768,84406B,CREAM CUPID HEARTS COAT HANGER,1,06/27/2011 16:07,2.84,13284.0,Belgium
536766,71053,WHITE METAL LANTERN,2,06/27/2011 16:53,3.48,12520.0,Italy
C536822,22457,NATURAL SLATE HEART CHALKBOARD,-5,06/27/2011 17:09,5.8,12584.0,United Kingdom
536647,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,06/27/2011 17:09,3.77,13129.0,United Kingdom
536473,22197,SMALL POPCORN HOLDER,34,06/27/2011 17:44,0.87,13488.0,United Kingdom
536367,22633,HAND WARMER UNION JACK,9,06/27/2011 17:47,1.97,12830.0,United Kingdom
537005,22197,SMALL POPCORN HOLDER,1,06/27/2011 18:00,0.7,12997.0,United Kingdom
536837,22633,HAND WARMER UNION JACK,7,06/27/2011 18:15,1.77,13221.0,Italy
537106,20725,LUNCH BAG RED RETROSPOT,8,06/27/2011 18:20,4.54,12428.0,United Kingdom
536438,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,06/27/2011 18:23,2.37,12948.0,United Kingdom
536771,22811,SET 6 RED SPOTTY PAPER PLATES,2,06/27/2011 18:26,3.08,13746.0,United Kingdom
C536929,DOT,DOTCOM POSTAGE,-5,06/27/2011 18:38,19.53,13819.0,EIRE
536924,23355,HOT WATER BOTTLE KEEP CALM,1,06/27/2011 18:53,3.99,13236.0,United Kingdom
536461,23355,HOT WATER BOTTLE KEEP CALM,9,06/27/2011 18:55,5.76,12668.0,United Kingdom
536663,23355,HOT WATER BOTTLE KEEP CALM,2,06/27/2011 18:55,4.81,13048.0,Germany
536378,85123A,WHITE HANGING HEART T-LIGHT HOLDER,60,06/27/2011 18:59,3.02,13320.0,United Kingdom
536586,85014,BLUE POLKADOT WRAP,3,06/28/2011 08:11,0.46,12405.0,United Kingdom
536856,22145,CHRISTMAS CRAFT PAPER TAPE,76,06/28/2011 08:44,0.25,12920.0,United Kingdom
537101,84029E,RED WOOLLY HOTTIE WHITE HEART,55,06/28/2011 08:54,2.81,12957.0,Netherlands
536415,22720,SET OF 3 CAKE TINS PANTRY DESIGN,174,06/28/2011 09:07,8.48,12939.0,Netherlands
536469,84879,ASSORTED COLOUR BIRD ORNAMENT,10,06/28/2011 09:17,1.42,13267.0,United Kingdom
537046,22457,NATURAL SLATE HEART CHALKBOARD,7,06/28/2011 10:22,4.54,13372.0,United Kingdom
536972,85014,BLUE POLKADOT WRAP,4,06/28/2011 10:30,0.38,13144.0,United Kingdom
536720,23084,RABBIT NIGHT LIGHT,9,06/28/2011 11:00,2.1,12528.0,United Kingdom
536615,22816,SET 6 RED SPOTTY PAPER CUPS,10,06/28/2011 11:05,3.25,12805.0,France
C537107,85014,BLUE POLKADOT WRAP,-3,06/28/2011 11:15,0.48,,United Kingdom
536693,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,06/28/2011 11:32,3.89,13148.0,United Kingdom
537093,85014,BLUE POLKADOT WRAP,9,06/28/2011 11:33,0.45,,EIRE
536987,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,163,06/28/2011 12:08,2.75,12904.0,United Kingdom
536963,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,06/28/2011 12:09,4.98,12415.0,United Kingdom
536742,DOT,DOTCOM POSTAGE,4,06/28/2011 12:10,17.01,12711.0,Germany
536394,22145,CHRISTMAS CRAFT PAPER TAPE,9,06/28/2011 12:12,0.33,12360.0,Portugal
537073,22457,NATURAL SLATE HEART CHALKBOARD,3,06/28/2011 12:21,4.37,12707.0,EIRE
536600,22145,CHRISTMAS CRAFT PAPER TAPE,8,06/28/2011 12:45,0.25,13710.0,United Kingdom
536892,22633,HAND WARMER UNION JACK,7,06/28/2011 13:07,2.09,13561.0,France
536660,22890,NOVELTY BICYCLE BOTTLE OPENER,9,06/28/2011 13:53,1.07,13445.0,United Kingdom
536908,22145,CHRISTMAS CRAFT PAPER TAPE,7,06/28/2011 14:03,0.23,13766.0,Netherlands
536952,POST,POSTAGE,199,06/28/2011 14:22,16.5,13235.0,United Kingdom
536999,22890,NOVELTY BICYCLE BOTTLE OPENER,1,06/28/2011 14:28,1.48,,Netherlands
536802,22386,JUMBO BAG APPLE DESIGN,9,06/28/2011 14:35,1.91,12984.0,United Kingdom
536544,22890,NOVELTY BICYCLE BOTTLE OPENER,6,06/28/2011 14:54,1.38,12815.0,United Kingdom
537091,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,06/28/2011 15:05,2.92,13038.0,United Kingdom
536420,84406B,CREAM CUPID HEARTS COAT HANGER,6,06/28/2011 15:10,3.03,13382.0,United Kingdom
536935,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,06/28/2011 15:19,4.36,12439.0,United Kingdom
536656,84029E,RED WOOLLY HOTTIE WHITE HEART,2,06/28/2011 15:23,3.28,12476.0,United Kingdom
536527,20713,BAG 250g SWIRLY MARBLES,10,06/28/2011 15:43,0.39,13742.0,United Kingdom
536549,84029E,RED WOOLLY HOTTIE WHITE HEART,109,06/28/2011 15:47,3.68,13744.0,United Kingdom
536457,22633,HAND WARMER UNION JACK,6,06/28/2011 15:56,1.91,13171.0,Netherlands
536827,22960,JAM MAKING SET WITH JARS,71,06/28/2011 15:56,3.64,13523.0,United Kingdom
536579,22197,SMALL POPCORN HOLDER,161,06/28/2011 16:45,0.92,,United Kingdom
536943,22816,SET 6 RED SPOTTY PAPER CUPS,5,06/28/2011 17:01,2.47,13576.0,United Kingdom
536890,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,99,06/28/2011 17:17,2.73,13268.0,United Kingdom
536631,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,06/28/2011 17:26,2.4,12478.0,United Kingdom
536566,22423,REGENCY CAKESTAND 3 TIER,4,06/28/2011 17:37,11.84,12612.0,United Kingdom
536685,84029E,RED WOOLLY HOTTIE WHITE HEART,162,06/28/2011 17:41,2.78,13409.0,United Kingdom
C536994,22890,NOVELTY BICYCLE BOTTLE OPENER,-63,06/28/2011 17:42,1.47,13111.0,United Kingdom
536998,22197,SMALL POPCORN HOLDER,5,06/28/2011 17:44,0.96,12515.0,United Kingdom
537004,22960,JAM MAKING SET WITH JARS,7,06/28/2011 17:47,4.2,12849.0,United Kingdom
537109,84029E,RED WOOLLY HOTTIE WHITE HEART,131,06/28/2011 17:53,3.86,12698.0,Netherlands
536724,22423,REGENCY CAKESTAND 3 TIER,3,06/28/2011 17:58,14.05,,Netherlands
C537002,22469,HEART OF WICKER SMALL,-151,06/28/2011 18:52,1.83,12431.0,United Kingdom
536903,84029E,RED WOOLLY HOTTIE WHITE HEART,9,06/29/2011 08:18,4.01,13150.0,United Kingdom
536647,22197,SMALL POPCORN HOLDER,4,06/29/2011 08:28,1.01,12963.0,United Kingdom
536592,22752,SET 7 BABUSHKA NESTING BOXES,3,06/29/2011 08:48,7.5,13639.0,United Kingdom
536512,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,70,06/29/2011 09:00,2.99,13610.0,United Kingdom
537009,85014,BLUE POLKADOT WRAP,7,06/29/2011 09:14,0.34,12394.0,Germany
536665,22386,JUMBO BAG APPLE DESIGN,9,06/29/2011 09:25,2.13,,EIRE
536426,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,06/29/2011 09:58,3.54,12664.0,United Kingdom
536888,22811,SET 6 RED SPOTTY PAPER PLATES,181,06/29/2011 10:05,3.33,,United Kingdom
536608,22145,CHRISTMAS CRAFT PAPER TAPE,157,06/29/2011 10:38,0.29,13001.0,Germany
536824,84406B,CREAM CUPID HEARTS COAT HANGER,10,06/29/2011 10:39,2.98,13503.0,United Kingdom
536801,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,06/29/2011 10:54,2.37,12792.0,United Kingdom
536797,23084,RABBIT NIGHT LIGHT,10,06/29/2011 11:00,1.64,13605.0,United Kingdom
537020,22145,CHRISTMAS CRAFT PAPER TAPE,10,06/29/2011 11:00,0.23,13166.0,United Kingdom
536924,23355,HOT WATER BOTTLE KEEP CALM,4,06/29/2011 11:10,5.43,,United Kingdom
536590,22423,REGENCY CAKESTAND 3 TIER,7,06/29/2011 11:11,14.63,13721.0,United Kingdom
536977,22816,SET 6 RED SPOTTY PAPER CUPS,2,06/29/2011 11:17,3.47,12588.0,United Kingdom
536926,22816,SET 6 RED SPOTTY PAPER CUPS,5,06/29/2011 11:17,3.36,13714.0,United Kingdom
536622,22197,SMALL POPCORN HOLDER,4,06/29/2011 11:19,0.79,12589.0,United Kingdom
536857,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,2,06/29/2011 11:23,5.66,12668.0,United Kingdom
536523,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,06/29/2011 11:33,4.26,12664.0,United Kingdom
536699,84029E,RED WOOLLY HOTTIE WHITE HEART,6,06/29/2011 11:36,3.63,12349.0,France
536505,DOT,DOTCOM POSTAGE,4,06/29/2011 12:10,20.97,,United Kingdom
536814,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,06/29/2011 12:24,2.29,13404.0,United Kingdom
536387,DOT,DOTCOM POSTAGE,6,06/29/2011 12:24,16.46,13517.0,Germany
536721,22469,HEART OF WICKER SMALL,50,06/29/2011 12:50,1.66,13809.0,United Kingdom
536863,23084,RABBIT NIGHT LIGHT,2,06/29/2011 12:53,1.44,12893.0,United Kingdom
536594,20725,LUNCH BAG RED RETROSPOT,2,06/29/2011 12:53,4.18,,United Kingdom
536922,22633,HAND WARMER UNION JACK,5,06/29/2011 13:08,1.51,12821.0,United Kingdom
537088,22633,HAND WARMER UNION JACK,7,06/29/2011 13:39,1.73,13378.0,United Kingdom
536410,23355,HOT WATER BOTTLE KEEP CALM,7,06/29/2011 13:55,5.32,12477.0,United Kingdom
C536996,20974,PINK CHERRY LIGHTS,-10,06/29/2011 13:57,5.08,12414.0,Spain
536779,22386,JUMBO BAG APPLE DESIGN,9,06/29/2011 14:02,2.18,13477.0,United Kingdom
536480,22197,SMALL POPCORN HOLDER,2,06/29/2011 14:06,0.89,13339.0,United Kingdom
536851,22890,NOVELTY BICYCLE BOTTLE OPENER,9,06/29/2011 14:28,1.41,12639.0,Italy
536919,20725,LUNCH BAG RED RETROSPOT,7,06/29/2011 14:35,4.17,12362.0,United Kingdom
536498,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,10,06/29/2011 14:37,4.49,,United Kingdom
536885,84406B,CREAM CUPID HEARTS COAT HANGER,36,06/29/2011 14:41,2.8,13513.0,United Kingdom
536596,20713,BAG 250g SWIRLY MARBLES,10,06/29/2011 15:19,0.49,13723.0,United Kingdom
536524,22632,HAND WARMER RED POLKA DOT,5,06/29/2011 15:36,1.74,12396.0,United Kingdom
537037,22457,NATURAL SLATE HEART CHALKBOARD,4,06/29/2011 15:37,4.42,12697.0,United Kingdom
537097,22752,SET 7 BABUSHKA NESTING BOXES,9,06/29/2011 15:37,7.31,13623.0,United Kingdom
536738,POST,POSTAGE,4,06/29/2011 15:53,19.52,13340.0,EIRE
536645,85014,BLUE POLKADOT WRAP,3,06/29/2011 16:16,0.42,13255.0,United Kingdom
536898,DOT,DOTCOM POSTAGE,134,06/29/2011 16:27,17.5,13514.0,EIRE
536768,22960,JAM MAKING SET WITH JARS,2,06/29/2011 16:47,4.23,13706.0,United Kingdom
536729,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,5,06/29/2011 17:54,4.75,,United Kingdom
536890,84406B,CREAM CUPID HEARTS COAT HANGER,6,06/29/2011 18:05,2.36,,United Kingdom
536482,DOT,DOTCOM POSTAGE,4,06/29/2011 18:08,17.24,13532.0,EIRE
536367,23084,RABBIT NIGHT LIGHT,3,06/30/2011 08:11,1.55,13026.0,United Kingdom
536455,20974,PINK CHERRY LIGHTS,10,06/30/2011 08:12,5.61,13475.0,United Kingdom
537032,23355,HOT WATER BOTTLE KEEP CALM,33,06/30/2011 08:25,5.33,13417.0,United Kingdom
536823,71053,WHITE METAL LANTERN,120,06/30/2011 08:53,3.29,13602.0,United Kingdom
536388,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,06/30/2011 08:55,3.89,12627.0,Norway
536495,22457,NATURAL SLATE HEART CHALKBOARD,5,06/30/2011 09:39,5.22,13576.0,France
536564,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,06/30/2011 10:33,3.38,12611.0,United Kingdom
536922,22457,NATURAL SLATE HEART CHALKBOARD,4,06/30/2011 10:41,5.53,13664.0,France
536563,22197,SMALL POPCORN HOLDER,2,06/30/2011 10:56,1.0,13158.0,United Kingdom
536863,20713,BAG 250g SWIRLY MARBLES,1,06/30/2011 11:16,0.49,12508.0,United Kingdom
536648,22423,REGENCY CAKESTAND 3 TIER,187,06/30/2011 11:25,13.57,13750.0,United Kingdom
536928,22197,SMALL POPCORN HOLDER,9,06/30/2011 11:35,0.86,13145.0,United Kingdom
536877,22752,SET 7 BABUSHKA NESTING BOXES,183,06/30/2011 11:45,6.87,13167.0,EIRE
536400,71053,WHITE METAL LANTERN,89,06/30/2011 11:47,3.27,12761.0,United Kingdom
536936,20725,LUNCH BAG RED RETROSPOT,7,06/30/2011 11:48,4.45,12612.0,United Kingdom
536750,22752,SET 7 BABUSHKA NESTING BOXES,10,06/30/2011 11:56,8.61,13074.0,Channel Islands
537070,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,06/30/2011 12:00,3.5,13726.0,United Kingdom
536959,23355,HOT WATER BOTTLE KEEP CALM,1,06/30/2011 12:05,5.41,13138.0,Spain
536983,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,06/30/2011 12:40,3.25,12920.0,United Kingdom
537049,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,198,06/30/2011 12:51,3.62,12806.0,United Kingdom
536696,22960,JAM MAKING SET WITH JARS,10,06/30/2011 12:55,3.49,12549.0,United Kingdom
536546,22720,SET OF 3 CAKE TINS PANTRY DESIGN,7,06/30/2011 12:59,10.44,13363.0,Germany
536595,22816,SET 6 RED SPOTTY PAPER CUPS,3,06/30/2011 13:09,2.58,12593.0,United Kingdom
536548,POST,POSTAGE,155,06/30/2011 13:24,18.12,12651.0,United Kingdom
536525,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,7,06/30/2011 14:04,3.53,12987.0,United Kingdom
C536403,84029E,RED WOOLLY HOTTIE WHITE HEART,-146,06/30/2011 14:15,3.52,13832.0,United Kingdom
536654,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,06/30/2011 15:02,3.58,13619.0,United Kingdom
537056,22469,HEART OF WICKER SMALL,132,06/30/2011 15:03,1.52,12426.0,United Kingdom
536845,22145,CHRISTMAS CRAFT PAPER TAPE,5,06/30/2011 15:06,0.25,12903.0,Portugal
536711,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,157,06/30/2011 15:42,4.86,13782.0,United Kingdom
536756,22386,JUMBO BAG APPLE DESIGN,9,06/30/2011 15:50,2.19,13581.0,United Kingdom
536636,85123A,WHITE HANGING HEART T-LIGHT HOLDER,105,06/30/2011 15:51,2.05,13651.0,United Kingdom
536386,71053,WHITE METAL LANTERN,3,06/30/2011 15:56,3.24,13464.0,United Kingdom
537001,22457,NATURAL SLATE HEART CHALKBOARD,4,06/30/2011 16:07,4.98,12483.0,United Kingdom
536963,22890,NOVELTY BICYCLE BOTTLE OPENER,9,06/30/2011 16:30,1.37,13462.0,France
536437,22633,HAND WARMER UNION JACK,4,06/30/2011 16:36,1.65,12376.0,France
536926,22469,HEART OF WICKER SMALL,3,06/30/2011 16:49,1.45,13134.0,Germany
536482,84029E,RED WOOLLY HOTTIE WHITE HEART,5,06/30/2011 16:54,2.84,,United Kingdom
C536957,22423,REGENCY CAKESTAND 3 TIER,-2,06/30/2011 17:19,14.36,13514.0,EIRE
536687,20974,PINK CHERRY LIGHTS,5,06/30/2011 17:31,5.28,12580.0,Channel Islands
536661,20725,LUNCH BAG RED RETROSPOT,3,06/30/2011 18:16,4.42,12491.0,United Kingdom
536446,POST,POSTAGE,6,06/30/2011 18:21,20.1,12843.0,United Kingdom
536798,22469,HEART OF WICKER SMALL,4,07/01/2011 08:07,1.81,13308.0,United Kingdom
536374,22633,HAND WARMER UNION JACK,26,07/01/2011 08:25,2.08,12828.0,Germany
536813,20725,LUNCH BAG RED RETROSPOT,74,07/01/2011 08:51,4.67,,United Kingdom
536837,22145,CHRISTMAS CRAFT PAPER TAPE,138,07/01/2011 09:07,0.32,13434.0,United Kingdom
536644,85014,BLUE POLKADOT WRAP,1,07/01/2011 09:13,0.49,13031.0,United Kingdom
536527,POST,POSTAGE,2,07/01/2011 09:22,20.8,13725.0,EIRE
536559,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,07/01/2011 09:23,8.88,13330.0,United Kingdom
536939,22960,JAM MAKING SET WITH JARS,8,07/01/2011 09:38,4.96,13454.0,United Kingdom
536852,POST,POSTAGE,1,07/01/2011 10:33,16.73,13136.0,United Kingdom
536808,71053,WHITE METAL LANTERN,1,07/01/2011 10:40,3.82,13545.0,Germany
536580,22197,SMALL POPCORN HOLDER,3,07/01/2011 10:46,0.72,12816.0,United Kingdom
536738,22197,SMALL POPCORN HOLDER,6,07/01/2011 10:53,0.78,,United Kingdom
536466,22632,HAND WARMER RED POLKA DOT,5,07/01/2011 10:57,1.61,13839.0,United Kingdom
536499,23084,RABBIT NIGHT LIGHT,6,07/01/2011 11:00,1.96,13261.0,United Kingdom
536699,85014,BLUE POLKADOT WRAP,65,07/01/2011 11:10,0.49,,United Kingdom
537064,22197,SMALL POPCORN HOLDER,21,07/01/2011 11:42,0.74,13333.0,United Kingdom
536753,23084,RABBIT NIGHT LIGHT,1,07/01/2011 11:46,1.97,12755.0,United Kingdom
536981,22469,HEART OF WICKER SMALL,24,07/01/2011 11:57,1.85,12762.0,United Kingdom
537085,22811,SET 6 RED SPOTTY PAPER PLATES,3,07/01/2011 12:43,3.34,13453.0,United Kingdom
536578,85014,BLUE POLKADOT WRAP,2,07/01/2011 12:58,0.34,,United Kingdom
537035,22386,JUMBO BAG APPLE DESIGN,43,07/01/2011 13:01,2.07,13816.0,United Kingdom
536397,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,9,07/01/2011 13:50,5.55,13609.0,United Kingdom
536823,23355,HOT WATER BOTTLE KEEP CALM,7,07/01/2011 14:44,5.9,13691.0,United Kingdom
536618,84406B,CREAM CUPID HEARTS COAT HANGER,10,07/01/2011 15:16,2.41,12540.0,United Kingdom
536407,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,8,07/01/2011 15:18,5.69,13836.0,United Kingdom
536382,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,07/01/2011 15:31,8.97,13503.0,United Kingdom
536588,22469,HEART OF WICKER SMALL,126,07/01/2011 16:03,1.78,13600.0,United Kingdom
536863,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,07/01/2011 16:04,3.28,13028.0,United Kingdom
536611,22752,SET 7 BABUSHKA NESTING BOXES,158,07/01/2011 16:14,7.83,12577.0,Italy
536909,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,50,07/01/2011 16:17,4.14,13775.0,United Kingdom
